t,X2,X2_dot,X2_ddot,theta3,theta3_dot,theta3_ddot,theta4,theta4_dot,theta4_ddot
1.5190000000000001,0.17315775904023264,0.3171102268395571,-9.886745368721813,4.697968280264948,-0.026072829963647043,32.20262541242116,5.082483912603799,5.221779997199731,-28.250407678265287
1.52,0.1734699065152095,0.30716556051854277,-10.001687990345463,4.697958349543787,0.006251659690990202,32.443884238916894,5.087691545965585,5.193465431642584,-28.37752038396893
1.5210000000000001,0.17377205273148028,0.2971086481099535,-10.11124020490337,4.697980861552257,0.03881003735296766,32.67044077461463,5.092870802317641,5.165027287097623,-28.497637681920498
1.522,0.17406408816790792,0.2869448737016628,-10.215413170198737,4.6980360427824,0.07158771150125376,32.88251234643633,5.098021561560249,5.136472351970963,-28.611170679799248
1.5230000000000001,0.17434590865792615,0.2766796106555499,-10.314218334686089,4.698124105284341,0.10457030509609702,33.08031243366188,5.1031437101817225,5.107807008123687,-28.71852029087526
1.524,0.17461741536569308,0.26631822187524157,-10.40766730848721,4.698245246920109,0.13774365047054937,33.26405013336588,5.108237140817444,5.079037241423816,-28.820076552591274
1.5250000000000001,0.1748785148337022,0.25586605784883815,-10.495771782736714,4.698399651510734,0.17109378612894924,33.43392977375382,5.113301751770536,5.050168658227128,-28.91621805198814
1.526,0.17512911898234712,0.24532845646550827,-10.578543443411972,4.698587488892063,0.2046069556018183,33.59015052419159,5.11833744689861,5.0212064888815195,-29.007311384667783
1.5270000000000001,0.1753691450535217,0.2347107442314827,-10.655993872064133,4.698808915251106,0.23826959871128467,33.73290602587176,5.1233441351294715,4.992155602466459,-29.09371068928772
1.528,0.17559851556611486,0.22401823769298093,-10.728134465506333,4.699064073387891,0.27206834407004515,33.86238408296201,5.12832173008203,4.963020517700647,-29.175757238827376
1.5290000000000001,0.1758171583641444,0.21325624155629033,-10.794976411771911,4.699353092872884,0.30599000310404517,33.97876652449801,5.13327014957726,4.933805425948773,-29.253779144680777
1.53,0.1760250066203029,0.20243004843218942,-10.85653065755332,4.6996760900972285,0.34002156851274695,34.08222903617031,5.138189315524091,4.9045141960533645,-29.328091062847292
1.5310000000000001,0.17622199881347617,0.19154493940506653,-10.912807875376492,4.700033168423692,0.3741502092230265,34.1729410222974,5.143079153697203,4.875150383700707,-29.3989939564043
1.532,0.17640807864476696,0.18060618702146014,-10.96381841279661,4.700424418603745,0.4083632564275461,34.251065467598984,5.1479395931883785,4.845717250467296,-29.466774909860906
1.5330000000000001,0.1765831950790512,0.16961905396313964,-11.009572311019781,4.700849918825617,0.44264819964425534,34.316758962259875,5.152770566172867,4.81621777984427,-29.531707017182864
1.534,0.17674730235870223,0.1585887920735953,-11.050079320283125,4.701309734856776,0.47699268089584945,34.37017174264225,5.157572007587209,4.78665469600653,-29.594049310772718
1.5350000000000001,0.17690036000295828,0.1475206423641202,-11.085348916107337,4.701803920050271,0.5113844944679954,34.411447711393954,5.162343855119247,4.75703046437518,-29.654046680736297
1.536,0.1770423327582353,0.13641983664634497,-11.115390303634193,4.702332515634562,0.5458115754562048,34.44072448716953,5.167086048815682,4.727347311792022,-29.7119298646641
1.537,0.17717319055735714,0.12529159999511377,-11.140212432299274,4.702895550925568,0.5802619901220052,34.45813346956607,5.171798530794899,4.69760723809697,-29.76791544637197
1.538,0.17729290856201313,0.11414114813824247,-11.159824059839007,4.703493043398782,0.6147239312211148,34.46380005268949,5.176481244996585,4.667812040843626,-29.82220594792142
1.539,0.17740146716232724,0.10297368701599266,-11.174233800857872,4.704124998766989,0.6491857147366914,34.45784378398394,5.181134137042618,4.637963325602713,-29.87498989912488
1.54,0.1774988519741439,0.09179441282200745,-11.183450179748675,4.704791410997392,0.6836357791499749,34.44037852309988,5.185757154215484,4.608062507616142,-29.926441911288414
1.541,0.17758505378238637,0.08060851422681638,-11.18748166837461,4.705492262617647,0.7180626714276573,34.41151262453003,5.1903502450770285,4.578110836171718,-29.976722812934664
1.542,0.17766006853777716,0.06942117349075316,-11.18633675103212,4.7062275247907825,0.7524550414794262,34.371349150755286,5.19491335933405,4.54810940309416,-30.025979779317428
1.543,0.1777238973754296,0.05823756332017112,-11.180024009603489,4.7069971574075975,0.7868016385453989,34.31998617648349,5.1994464476648,4.518059168236329,-30.074346542602157
1.544,0.1777765466113208,0.04706284658620079,-11.168552198853662,4.707801109128482,0.82109130953592,34.25751703176661,5.203949461661881,4.487960965177231,-30.121943558161313
1.545,0.17781802773545374,0.03590217640909914,-11.15193032464672,4.708639317419272,0.8553129974313083,34.18403055232899,5.208422353795712,4.4578155050143655,-30.168878183059775
1.546,0.17784835736291404,0.024760698478390745,-11.130167710540368,4.709511708809952,0.8894557273972795,34.09961135227102,5.21286507712222,4.427623400857984,-30.215244901778266
1.547,0.17786755724908793,0.013643550254621675,-11.103274095063734,4.71041819889731,0.9235086054151408,34.004340131588826,5.2172775852515425,4.397385175749653,-30.2611255488943
1.548,0.17787565428169974,0.0025558577672240013,-11.07125972621732,4.711358692449686,0.9574608164166916,33.898294015516285,5.221659832265286,4.367101284609253,-30.30658958508842
1.549,0.1778726804780141,-0.008497264529782438,-11.034135456235939,4.7123330834239265,0.9913016237077512,33.78154685010838,5.226011772701059,4.336772116527992,-30.351694327755574
1.55,0.17785867296855526,-0.019510713591493638,-10.991912834870627,4.7133412550397535,1.025020365450327,33.654169511219834,5.230333361497773,4.306398003541211,-30.3964852056868
1.551,0.17783367397150251,-0.03047939598416911,-10.944604202642616,4.714383079935312,1.058606443951067,33.51623023571549,5.234624553838132,4.275979240317608,-30.440996037635877
1.552,0.177797730794555,-0.04139823131687862,-10.892222799374391,4.715458420181845,1.0920493285932713,33.36779497428407,5.238885305193192,4.245516094861614,-30.485249330079924
1.553,0.17775089581356443,-0.05226215439713955,-10.83478286451375,4.716567127370199,1.1253385552210642,33.208927732684,5.243115571307261,4.215008821977178,-30.52925658146465
1.554,0.17769322646893995,-0.06306611536498218,-10.77229974396923,4.7177090426232295,1.1584637258306685,33.039690898716444,5.247315308196758,4.18445766489762,-30.57301856278847
1.555,0.1776247852398545,-0.07380507934355661,-10.704789991993772,4.7188839967102725,1.1914145020949536,32.860145590814334,5.251484472103528,4.153862871848422,-30.616525632840887
1.556,0.17754563964498002,-0.08447402675403654,-10.632271484629431,4.7200918100717875,1.2241806030861317,32.670352013620125,5.255623019492054,4.1232247044106245,-30.65975804984679
1.557,0.17745586219720472,-0.09506795846095183,-10.554763518039119,4.721332292935626,1.2567518095134511,32.47036980977279,5.259730907137348,4.092543454323845,-30.702686329665227
1.558,0.17735553039641475,-0.10558189632572837,-10.472286919302551,4.722605245337596,1.2891179638684358,32.26025839897366,5.263808092131873,4.061819446178267,-30.745271562357217
1.559,0.1772447267113718,-0.11601088395191755,-10.384864154272645,4.7239104571714226,1.3212689696790008,32.040077319777,5.267854531910089,4.031053043945875,-30.787465744417542
1.56,0.17712353857262433,-0.12634998577172446,-10.292519441695337,4.725247708245359,1.3531947850469652,31.809886595724983,5.271870184251811,4.000244664985802,-30.829212123394154
