t,X2,X2_dot,X2_ddot,theta3,theta3_dot,theta3_ddot,theta4,theta4_dot,theta4_ddot
0.72,0.10151987361772173,0.04800397541410546,2.382779191145957,4.310620939759346,-2.6415222608032036,7.461810096416948,4.451393168104723,0.5302121950782748,-11.055904279576055
0.723,0.1016743692165462,0.05491459434222674,2.226086841279219,4.302730877772989,-2.6182141741969054,8.07086629869904,4.452933182975955,0.49617874139798507,-11.62671078243843
0.726,0.10184890745907828,0.06137098320880442,2.0798789178506922,4.294913426791089,-2.593132785889894,8.644208629576767,4.454368585756328,0.4604898027546583,-12.159656888702472
0.729,0.10204217150146477,0.06740391011643204,1.9437037249046085,4.287173749234091,-2.566383580469366,9.182924419864337,4.455694578891432,0.423258229668001,-12.655209324903526
0.732,0.10225293646987628,0.07304272400231052,1.8170511789078958,4.279516691972281,-2.538068564018989,9.68829928976169,4.456906703167413,0.3845952175631953,-13.114067931926348
0.735,0.10248006208827569,0.07831518358277796,1.6993697297126715,4.27194680424331,-2.508285676100368,10.161769210625764,4.4580008285246135,0.3446096092186176,-13.537126526915134
0.738,0.10272248769254402,0.08324733846491034,1.5900805463788856,4.264468351209512,-2.4771283274759504,10.60487897801028,4.458973144902285,0.3034072394200165,-13.925436852971492
0.741,0.10297922955246408,0.08786346866122995,1.488588849505497,4.25708532142994,-2.4446851565124583,11.01924756644298,4.459820156836203,0.2610905726586995,-14.280176394865883
0.744,0.10324937475704137,0.0921860676773727,1.39429431402246,4.249801443013689,-2.4110399122953328,11.406536363252476,4.460538672260195,0.21775845411356276,-14.602618591922473
0.747,0.1035320739563755,0.09623582833716852,1.3066002622155821,4.242620203109811,-2.376271325705972,11.768420982417709,4.461125788584859,0.17350580644837904,-14.894105857179586
0.75,0.10382653608056837,0.10003168044197978,1.22492059384102,4.235544863804712,-2.3404531211152872,12.106568796693516,4.461578878251918,0.12842340240928954,-15.15602630768496
